x_scaled,x_raw,phi,in_train_support
-3.633532927632484366e+00,-4.807575757575776265e+00,-7.172380915033986781e+00,0.000000000000000000e+00
-3.560601300326533547e+00,-2.695454545454552431e+00,-7.021228520376256554e+00,0.000000000000000000e+00
-3.487669673020583172e+00,-5.833333333333570181e-01,-6.873065024691573655e+00,0.000000000000000000e+00
-3.414738045714632353e+00,1.528787878787866816e+00,-6.727649417474555804e+00,0.000000000000000000e+00
-3.341806418408681534e+00,3.640909090909076440e+00,-6.584740688219827831e+00,0.000000000000000000e+00
-3.268874791102731159e+00,5.753030303030271853e+00,-6.444097826422005681e+00,0.000000000000000000e+00
-3.195943163796780340e+00,7.865151515151495687e+00,-6.305479821575706190e+00,0.000000000000000000e+00
-3.123011536490829521e+00,9.977272727272705310e+00,-6.168645663175551519e+00,0.000000000000000000e+00
-3.050079909184878701e+00,1.208939393939392914e+01,-6.033354340716160280e+00,0.000000000000000000e+00
-2.977148281878927882e+00,1.420151515151513877e+01,-5.899364843692151084e+00,0.000000000000000000e+00
-2.904216654572977507e+00,1.631363636363633418e+01,-5.766436161598146093e+00,0.000000000000000000e+00
-2.831285027267026688e+00,1.842575757575755802e+01,-5.634327283928760366e+00,0.000000000000000000e+00
-2.758353399961075869e+00,2.053787878787876764e+01,-5.502797200178616954e+00,0.000000000000000000e+00
-2.685421772655125050e+00,2.264999999999999147e+01,-5.371604899842331804e+00,0.000000000000000000e+00
-2.612490145349174231e+00,2.476212121212120110e+01,-5.240556234884884645e+00,0.000000000000000000e+00
-2.539558518043223856e+00,2.687424242424239651e+01,-5.109644507152696136e+00,1.000000000000000000e+00
-2.466626890737273037e+00,2.898636363636362034e+01,-4.978909880962540946e+00,1.000000000000000000e+00
-2.393695263431322218e+00,3.109848484848482997e+01,-4.848392520631199964e+00,1.000000000000000000e+00
-2.320763636125371399e+00,3.321060606060605380e+01,-4.718132590475450527e+00,1.000000000000000000e+00
-2.247832008819421024e+00,3.532272727272724921e+01,-4.588170254812071747e+00,1.000000000000000000e+00
-2.174900381513470204e+00,3.743484848484846594e+01,-4.458545677957840070e+00,1.000000000000000000e+00
-2.101968754207519385e+00,3.954696969696968267e+01,-4.329299024229534609e+00,1.000000000000000000e+00
-2.029037126901568566e+00,4.165909090909089230e+01,-4.200470457943932701e+00,1.000000000000000000e+00
-1.956105499595617747e+00,4.377121212121210903e+01,-4.072100143417814344e+00,1.000000000000000000e+00
-1.883173872289667372e+00,4.588333333333331154e+01,-3.944228244967956876e+00,1.000000000000000000e+00
-1.810242244983716553e+00,4.799545454545452827e+01,-3.816894926911137631e+00,1.000000000000000000e+00
-1.737310617677765734e+00,5.010757575757574500e+01,-3.690140353564135278e+00,1.000000000000000000e+00
-1.664378990371814915e+00,5.221969696969696173e+01,-3.564004689243728485e+00,1.000000000000000000e+00
-1.591447363065864096e+00,5.433181818181817135e+01,-3.438528098266694588e+00,1.000000000000000000e+00
-1.518515735759913721e+00,5.644393939393937387e+01,-3.313750744949812699e+00,1.000000000000000000e+00
-1.445584108453962902e+00,5.855606060606059060e+01,-3.189705579634773080e+00,1.000000000000000000e+00
-1.372652481148012082e+00,6.066818181818180733e+01,-3.066259631236252670e+00,1.000000000000000000e+00
-1.299720853842061263e+00,6.278030303030302406e+01,-2.943114007241917740e+00,1.000000000000000000e+00
-1.226789226536110888e+00,6.489242424242422658e+01,-2.819962601164347049e+00,1.000000000000000000e+00
-1.153857599230160069e+00,6.700454545454543620e+01,-2.696499306516115357e+00,1.000000000000000000e+00
-1.080925971924209250e+00,6.911666666666664582e+01,-2.572418016809801422e+00,1.000000000000000000e+00
-1.007994344618258431e+00,7.122878787878786966e+01,-2.447412625557983556e+00,1.000000000000000000e+00
-9.350627173123076119e-01,7.334090909090907928e+01,-2.321177026273238297e+00,1.000000000000000000e+00
-8.621310900063567928e-01,7.545303030303030312e+01,-2.193405112468143958e+00,1.000000000000000000e+00
-7.891994627004059737e-01,7.756515151515151274e+01,-2.063790777655277964e+00,1.000000000000000000e+00
-7.162678353944560428e-01,7.967727272727270815e+01,-1.932027915347219515e+00,1.000000000000000000e+00
-6.433362080885052237e-01,8.178939393939391778e+01,-1.797810419056542264e+00,1.000000000000000000e+00
-5.704045807825544045e-01,8.390151515151512740e+01,-1.660832182295826520e+00,1.000000000000000000e+00
-4.974729534766035854e-01,8.601363636363635123e+01,-1.520787098577649488e+00,1.000000000000000000e+00
-4.245413261706527663e-01,8.812575757575756086e+01,-1.377369061414588813e+00,1.000000000000000000e+00
-3.516096988647019472e-01,9.023787878787878469e+01,-1.230271964319221478e+00,1.000000000000000000e+00
-2.786780715587511281e-01,9.234999999999999432e+01,-1.079189700804125795e+00,1.000000000000000000e+00
-2.057464442528003090e-01,9.446212121212120394e+01,-9.238065534842017090e-01,1.000000000000000000e+00
-1.328148169468494899e-01,9.657424242424242777e+01,-7.637683613836403484e-01,1.000000000000000000e+00
-5.988318964089955898e-02,9.868636363636360898e+01,-5.987113526289573606e-01,1.000000000000000000e+00
1.304843766505126013e-02,1.007984848484848328e+02,-4.282717553466621752e-01,1.000000000000000000e+00
8.598006497100207923e-02,1.029106060606060424e+02,-2.520857976632711051e-01,1.000000000000000000e+00
1.589116922769528983e-01,1.050227272727272521e+02,-6.978970770529757672e-02,1.000000000000000000e+00
2.318433195829037174e-01,1.071348484848484759e+02,1.189802864007445393e-01,1.000000000000000000e+00
3.047749468888545366e-01,1.092469696969696855e+02,3.145879565283427048e-01,1.000000000000000000e+00
3.777065741948053557e-01,1.113590909090909093e+02,5.173970745509817171e-01,1.000000000000000000e+00
4.506382015007561748e-01,1.134712121212121190e+02,7.277714123421481496e-01,1.000000000000000000e+00
5.235698288067069939e-01,1.155833333333333286e+02,9.460747417753281319e-01,1.000000000000000000e+00
5.965014561126569248e-01,1.176954545454545240e+02,1.172670834724006905e+00,1.000000000000000000e+00
6.694330834186077439e-01,1.198075757575757336e+02,1.407923463061673264e+00,1.000000000000000000e+00
7.423647107245585630e-01,1.219196969696969575e+02,1.652196398661813337e+00,1.000000000000000000e+00
8.152963380305093821e-01,1.240318181818181671e+02,1.905853413397914142e+00,1.000000000000000000e+00
8.882279653364602012e-01,1.261439393939393767e+02,2.169258279143457369e+00,1.000000000000000000e+00
9.611595926424110203e-01,1.282560606060606005e+02,2.442740785459273756e+00,1.000000000000000000e+00
1.034091219948361839e+00,1.303681818181818244e+02,2.725849128714988634e+00,1.000000000000000000e+00
1.107022847254312659e+00,1.324803030303030198e+02,3.017349912089041464e+00,1.000000000000000000e+00
1.179954474560263478e+00,1.345924242424242436e+02,3.315975756447199441e+00,1.000000000000000000e+00
1.252886101866213409e+00,1.367045454545454390e+02,3.620459282655236866e+00,1.000000000000000000e+00
1.325817729172164228e+00,1.388166666666666629e+02,3.929533111578928928e+00,1.000000000000000000e+00
1.398749356478115047e+00,1.409287878787878583e+02,4.241929864084051260e+00,1.000000000000000000e+00
1.471680983784065866e+00,1.430409090909090821e+02,4.556382161036371059e+00,1.000000000000000000e+00
1.544612611090016685e+00,1.451530303030302775e+02,4.871622623301668398e+00,1.000000000000000000e+00
1.617544238395967504e+00,1.472651515151515014e+02,5.186383871745709584e+00,1.000000000000000000e+00
1.690475865701918323e+00,1.493772727272727252e+02,5.499398527234275136e+00,1.000000000000000000e+00
1.763407493007869142e+00,1.514893939393939490e+02,5.809399210633129584e+00,1.000000000000000000e+00
1.836339120313819961e+00,1.536015151515151445e+02,6.115118542808051671e+00,0.000000000000000000e+00
1.909270747619770781e+00,1.557136363636363683e+02,6.415289144624814810e+00,0.000000000000000000e+00
1.982202374925720711e+00,1.578257575757575637e+02,6.708643636949187083e+00,0.000000000000000000e+00
2.055134002231671531e+00,1.599378787878787875e+02,6.993914640646947234e+00,0.000000000000000000e+00
2.128065629537622794e+00,1.620500000000000114e+02,7.269834776583870450e+00,0.000000000000000000e+00
