pearson_r,argmax_abs_delta,max_abs_delta,argmax_x_a,argmax_x_b,region,species_id,feature,kan_monotonicity,kan_n_local_extrema,kan_argmax_x,kan_argmin_x,kan_phi_range,kan_roughness_l2,kan_phi_mean,kan_phi_std,kan_region,kan_species_id,kan_feature,kan_model
0.9999467007350257,0.0,0.5314113868955577,-2.9274665829733713,-2.9274665829733713,NSW,nsw46,tempann,1.0,0.0,-2.9274665829733713,1.6951955401623768,18.834691699631293,0.010911580734975636,1.7399360764092888,4.847432839701479,NSW,nsw46,tempann,kan_ipp
0.9998067682741959,0.0,0.21448486873576922,-0.6181764202226123,-0.6181764202226123,NSW,nsw46,topo,0.5151515151515151,1.0,-0.6181764202226123,7.465320646963651,11.822568397779262,0.011972803965145115,-2.2223607546369455,2.7703231423970207,NSW,nsw46,topo,kan_ipp
0.9997231623227754,0.08787224326258247,0.2612455414727952,4.41763213412256,4.329759890859978,NSW,nsw49,cti,0.5555555555555556,3.0,4.41763213412256,-1.9091693807834125,8.526712973799638,0.02833072261630325,-0.05994334057707076,1.4667403183387016,NSW,nsw49,cti,kan_ipp
0.9957471941740488,0.04308927069612034,0.323590353527917,-1.5956314249875039,-1.5525421542913835,NSW,nsw49,disturb,0.5252525252525253,2.0,-1.5956314249875039,-3.319202252832316,2.479855221255633,0.00483209243331403,0.28506803160214766,0.7433802265251811,NSW,nsw49,disturb,kan_ipp
0.9978122306271158,0.0,1.2385450200636434,0.24826455978188333,0.24826455978188333,NSW,nsw49,mi,0.7474747474747475,1.0,0.24826455978188333,-3.919694053712037,5.691820783299472,0.007596740852310249,-1.008902767648676,1.493487321435087,NSW,nsw49,mi,kan_ipp
0.9997440654976535,0.0,0.614421838626531,7.1093757213895366,7.1093757213895366,NSW,nsw49,rainann,1.0,0.0,7.1093757213895366,-2.3859791276557467,20.942169567355688,0.011570439003497383,4.159089260088944,5.348220152066187,NSW,nsw49,rainann,kan_ipp
0.9983736456958723,0.09566248938903377,4.103083350747802,-0.8576271352768616,-0.9532896246658954,NSW,nsw49,raindq,0.8484848484848485,1.0,-0.8576271352768616,7.178021973401965,24.363520522609083,0.017194655498950374,-6.053572515736838,6.813955076895949,NSW,nsw49,raindq,kan_ipp
0.9994686549816311,0.06774844604205893,1.9814598852761698,-0.3733684007788695,-0.3056199547368106,NSW,nsw49,rugged,0.8686868686868687,1.0,-0.3733684007788695,5.452997958838193,18.84971060388727,0.02090610685570216,-4.228550816949775,5.252181767486915,NSW,nsw49,rugged,kan_ipp
0.995123206008686,0.0,0.8861727718578689,4.453099775347396,4.453099775347396,NSW,nsw49,soildepth,0.7373737373737373,2.0,4.453099775347396,-4.977082270963151,8.668945020078441,0.010121324315499855,-0.8072529662459843,1.6265780760849828,NSW,nsw49,soildepth,kan_ipp
0.9999513138315583,0.0,0.06757005289386608,2.285559280758146,2.285559280758146,NSW,nsw49,soilfert,0.5050505050505051,3.0,2.285559280758146,0.7176827551322005,3.338869433562441,0.012119842773606978,-0.05387942671704542,1.0670619942576351,NSW,nsw49,soilfert,kan_ipp
0.9388060750733401,0.0,0.6318773338513803,30.84331484444356,30.84331484444356,NSW,nsw49,solrad,0.6262626262626263,3.0,30.84331484444356,-2.197363362377112,0.7933405671157483,0.00147460754558504,0.38255310358048966,0.2419298526448093,NSW,nsw49,solrad,kan_ipp
0.9996842629248901,0.0,2.513453572483371,-0.07999511011610717,-0.07999511011610717,NSW,nsw49,tempann,0.6767676767676768,2.0,-0.07999511011610717,-2.9324882893681528,24.42848211651203,0.026249986178264347,-2.6445520016716895,5.794998985145121,NSW,nsw49,tempann,kan_ipp
