x_scaled,x_raw,phi,in_train_support
1.862136051102321055e+00,8.814848484848485555e+01,-8.100584299475592776e-01,1.000000000000000000e+00
1.929848766062238319e+00,9.010606060606060908e+01,-6.940107954481151697e-01,1.000000000000000000e+00
1.997561481022155139e+00,9.206363636363636260e+01,-5.739565316797092809e-01,1.000000000000000000e+00
2.065274195982072403e+00,9.402121212121211613e+01,-4.508905102712417179e-01,1.000000000000000000e+00
2.132986910941989667e+00,9.597878787878786966e+01,-3.257928444032873738e-01,1.000000000000000000e+00
2.200699625901906931e+00,9.793636363636363740e+01,-1.993042029448341967e-01,1.000000000000000000e+00
2.268412340861823751e+00,9.989393939393939092e+01,-7.172581045329051719e-02,1.000000000000000000e+00
2.336125055821741014e+00,1.018515151515151445e+02,5.665586696226942998e-02,1.000000000000000000e+00
2.403837770781658278e+00,1.038090909090909122e+02,1.855543631927678572e-01,1.000000000000000000e+00
2.471550485741575542e+00,1.057666666666666657e+02,3.146832121291283091e-01,1.000000000000000000e+00
2.539263200701492362e+00,1.077242424242424192e+02,4.437559476622732202e-01,1.000000000000000000e+00
2.606975915661409626e+00,1.096818181818181870e+02,5.724861036831272454e-01,1.000000000000000000e+00
2.674688630621326890e+00,1.116393939393939405e+02,7.005872140826129302e-01,1.000000000000000000e+00
2.742401345581243710e+00,1.135969696969696940e+02,8.277728127516530421e-01,1.000000000000000000e+00
2.810114060541161418e+00,1.155545454545454618e+02,9.537564335811731242e-01,1.000000000000000000e+00
2.877826775501077794e+00,1.175121212121212011e+02,1.078251610462092280e+00,1.000000000000000000e+00
2.945539490460995058e+00,1.194696969696969688e+02,1.200971877285338385e+00,1.000000000000000000e+00
3.013252205420912322e+00,1.214272727272727224e+02,1.321630767941832874e+00,1.000000000000000000e+00
3.080964920380829586e+00,1.233848484848484901e+02,1.439941816322499069e+00,1.000000000000000000e+00
3.148677635340746850e+00,1.253424242424242436e+02,1.555618556318260071e+00,0.000000000000000000e+00
3.216390350300664114e+00,1.273000000000000114e+02,1.668374521820039424e+00,0.000000000000000000e+00
3.284103065260581378e+00,1.292575757575757507e+02,1.778030149751699485e+00,0.000000000000000000e+00
3.351815780220497754e+00,1.312151515151514900e+02,1.884833489168856291e+00,0.000000000000000000e+00
3.419528495180415018e+00,1.331727272727272862e+02,1.989139492160069578e+00,0.000000000000000000e+00
3.487241210140332281e+00,1.351303030303030255e+02,2.091303110813894417e+00,0.000000000000000000e+00
3.554953925100249545e+00,1.370878787878787932e+02,2.191679297218887879e+00,0.000000000000000000e+00
3.622666640060166809e+00,1.390454545454545610e+02,2.290623003463605922e+00,0.000000000000000000e+00
3.690379355020084073e+00,1.410030303030303003e+02,2.388489181636606062e+00,0.000000000000000000e+00
3.758092069980001337e+00,1.429606060606060680e+02,2.485632783826444481e+00,0.000000000000000000e+00
3.825804784939917713e+00,1.449181818181818073e+02,2.582408762121676471e+00,0.000000000000000000e+00
3.893517499899834977e+00,1.468757575757575751e+02,2.679172068610861324e+00,0.000000000000000000e+00
3.961230214859752241e+00,1.488333333333333144e+02,2.776277655382554777e+00,0.000000000000000000e+00
4.028942929819669061e+00,1.507909090909090821e+02,2.874080474525313011e+00,0.000000000000000000e+00
4.096655644779586325e+00,1.527484848484848499e+02,2.972935478127693099e+00,0.000000000000000000e+00
4.164368359739503589e+00,1.547060606060605892e+02,3.073197618278252108e+00,0.000000000000000000e+00
4.232081074699420853e+00,1.566636363636363569e+02,3.175221847065546221e+00,0.000000000000000000e+00
4.299793789659338117e+00,1.586212121212121247e+02,3.279363116578131621e+00,0.000000000000000000e+00
4.367506504619255381e+00,1.605787878787878640e+02,3.385985654418816715e+00,0.000000000000000000e+00
4.435219219579172645e+00,1.625363636363636601e+02,3.495667025018182716e+00,0.000000000000000000e+00
4.502931934539089909e+00,1.644939393939393995e+02,3.609198129634583196e+00,0.000000000000000000e+00
4.570644649499007173e+00,1.664515151515151956e+02,3.727379145040623953e+00,0.000000000000000000e+00
4.638357364458924437e+00,1.684090909090909349e+02,3.851010248008909898e+00,0.000000000000000000e+00
4.706070079418841701e+00,1.703666666666666742e+02,3.980891615312046383e+00,0.000000000000000000e+00
4.773782794378757188e+00,1.723242424242424136e+02,4.117823423722634324e+00,0.000000000000000000e+00
4.841495509338674452e+00,1.742818181818181529e+02,4.262605850013287068e+00,0.000000000000000000e+00
4.909208224298591716e+00,1.762393939393939490e+02,4.416039070956607304e+00,0.000000000000000000e+00
4.976920939258508980e+00,1.781969696969696884e+02,4.578923263325199500e+00,0.000000000000000000e+00
5.044633654218426244e+00,1.801545454545454277e+02,4.752058603891667232e+00,0.000000000000000000e+00
5.112346369178343508e+00,1.821121212121212238e+02,4.936245269428618521e+00,0.000000000000000000e+00
5.180059084138260772e+00,1.840696969696969632e+02,5.132283436708657831e+00,0.000000000000000000e+00
5.247771799098178036e+00,1.860272727272727025e+02,5.340973282504388742e+00,0.000000000000000000e+00
5.315484514058095300e+00,1.879848484848484986e+02,5.563114983588417495e+00,0.000000000000000000e+00
5.383197229018012564e+00,1.899424242424242379e+02,5.799508716733351221e+00,0.000000000000000000e+00
5.450909943977929828e+00,1.919000000000000341e+02,6.050954658711792611e+00,0.000000000000000000e+00
