x_scaled,x_raw,phi,in_train_support
-1.927388832670317242e+00,8.930590909090908553e+02,2.162898242623443323e+00,1.000000000000000000e+00
-1.832198394936246810e+00,9.005700000000000500e+02,2.013166455313055270e+00,1.000000000000000000e+00
-1.737007957202176378e+00,9.080809090909091310e+02,1.866016366833507245e+00,1.000000000000000000e+00
-1.641817519468105946e+00,9.155918181818182120e+02,1.721587894797318885e+00,1.000000000000000000e+00
-1.546627081734035514e+00,9.231027272727272930e+02,1.580068169803231726e+00,1.000000000000000000e+00
-1.451436643999965082e+00,9.306136363636363740e+02,1.441644322449986415e+00,1.000000000000000000e+00
-1.356246206265894649e+00,9.381245454545454550e+02,1.306503483336323157e+00,1.000000000000000000e+00
-1.261055768531824217e+00,9.456354545454545359e+02,1.174832783060983266e+00,1.000000000000000000e+00
-1.165865330797753785e+00,9.531463636363637306e+02,1.046819352222707611e+00,1.000000000000000000e+00
-1.070674893063683797e+00,9.606572727272726979e+02,9.226503214202383951e-01,1.000000000000000000e+00
-9.754844553296133647e-01,9.681681818181817789e+02,8.025128212523142679e-01,1.000000000000000000e+00
-8.802940175955429325e-01,9.756790909090909736e+02,6.865939823176772094e-01,1.000000000000000000e+00
-7.851035798614720562e-01,9.831900000000000546e+02,5.750809352150672016e-01,1.000000000000000000e+00
-6.899131421274020681e-01,9.907009090909091356e+02,4.681608105432273348e-01,1.000000000000000000e+00
-5.947227043933311919e-01,9.982118181818182165e+02,3.660207389008958145e-01,1.000000000000000000e+00
-4.995322666592612038e-01,1.005722727272727298e+03,2.688478508868166195e-01,1.000000000000000000e+00
-4.043418289251912157e-01,1.013233636363636379e+03,1.768292770997277330e-01,1.000000000000000000e+00
-3.091513911911203394e-01,1.020744545454545460e+03,9.015214813837024721e-02,1.000000000000000000e+00
-2.139609534570503513e-01,1.028255454545454540e+03,8.984264254446205911e-03,1.000000000000000000e+00
-1.187705157229794750e-01,1.035766363636363621e+03,-6.695117228231239892e-02,1.000000000000000000e+00
-2.358007798890948692e-02,1.043277272727272702e+03,-1.383755571841320808e-01,1.000000000000000000e+00
7.161035974516138936e-02,1.050788181818181783e+03,-2.060296165102832866e-01,1.000000000000000000e+00
1.668007974792313775e-01,1.058299090909090864e+03,-2.706540763200360189e-01,1.000000000000000000e+00
2.619912352133022537e-01,1.065809999999999945e+03,-3.329896626726602804e-01,1.000000000000000000e+00
3.571816729473722418e-01,1.073320909090909026e+03,-3.937771016274256297e-01,1.000000000000000000e+00
4.523721106814431181e-01,1.080831818181818335e+03,-4.537571192436029577e-01,1.000000000000000000e+00
5.475625484155131062e-01,1.088342727272727188e+03,-5.136704415804613788e-01,1.000000000000000000e+00
6.427529861495839825e-01,1.095853636363636497e+03,-5.742577946972722280e-01,1.000000000000000000e+00
7.379434238836539706e-01,1.103364545454545578e+03,-6.362599046533041758e-01,1.000000000000000000e+00
8.331338616177248468e-01,1.110875454545454659e+03,-7.004174975078281129e-01,1.000000000000000000e+00
9.283242993517948349e-01,1.118386363636363740e+03,-7.674712993201131539e-01,1.000000000000000000e+00
1.023514737085865711e+00,1.125897272727272821e+03,-8.381620361494315219e-01,1.000000000000000000e+00
1.118705174819935699e+00,1.133408181818181902e+03,-9.132304340550496669e-01,1.000000000000000000e+00
1.213895612554005687e+00,1.140919090909090983e+03,-9.934172190962402560e-01,1.000000000000000000e+00
1.309086050288076564e+00,1.148430000000000064e+03,-1.079463117332273736e+00,1.000000000000000000e+00
1.404276488022146552e+00,1.155940909090909145e+03,-1.171700036105785880e+00,1.000000000000000000e+00
1.499466925756217428e+00,1.163451818181818226e+03,-1.268824607892886203e+00,1.000000000000000000e+00
1.594657363490287416e+00,1.170962727272727307e+03,-1.369124646453052652e+00,1.000000000000000000e+00
1.689847801224358292e+00,1.178473636363636388e+03,-1.470887965545758291e+00,1.000000000000000000e+00
1.785038238958428281e+00,1.185984545454545469e+03,-1.572402378930481515e+00,1.000000000000000000e+00
1.880228676692499157e+00,1.193495454545454550e+03,-1.671955700366698938e+00,1.000000000000000000e+00
1.975419114426569145e+00,1.201006363636363631e+03,-1.767835743613885402e+00,1.000000000000000000e+00
2.070609552160640021e+00,1.208517272727272712e+03,-1.858330322431518855e+00,1.000000000000000000e+00
2.165799989894710009e+00,1.216028181818181793e+03,-1.941727250579075470e+00,1.000000000000000000e+00
2.260990427628780886e+00,1.223539090909090874e+03,-2.016314341816029643e+00,1.000000000000000000e+00
2.356180865362850874e+00,1.231049999999999955e+03,-2.080379409901859322e+00,1.000000000000000000e+00
2.451371303096921750e+00,1.238560909090909263e+03,-2.132210268596042457e+00,1.000000000000000000e+00
2.546561740830991738e+00,1.246071818181818116e+03,-2.170094731658049891e+00,1.000000000000000000e+00
2.641752178565062614e+00,1.253582727272727425e+03,-2.192320612847364902e+00,1.000000000000000000e+00
2.736942616299132602e+00,1.261093636363636506e+03,-2.197175725923458334e+00,1.000000000000000000e+00
2.832133054033202590e+00,1.268604545454545359e+03,-2.182947884645810799e+00,1.000000000000000000e+00
2.927323491767273467e+00,1.276115454545454668e+03,-2.147889316212012734e+00,1.000000000000000000e+00
3.022513929501343455e+00,1.283626363636363749e+03,-2.089433756896391881e+00,1.000000000000000000e+00
3.117704367235414331e+00,1.291137272727272830e+03,-2.004196452049999078e+00,1.000000000000000000e+00
3.212894804969484319e+00,1.298648181818181911e+03,-1.888757060462007420e+00,1.000000000000000000e+00
3.308085242703554307e+00,1.306159090909090992e+03,-1.739695240921585562e+00,1.000000000000000000e+00
3.403275680437626072e+00,1.313670000000000073e+03,-1.553590652217903934e+00,0.000000000000000000e+00
3.498466118171696060e+00,1.321180909090909154e+03,-1.327022953140138739e+00,0.000000000000000000e+00
3.593656555905766048e+00,1.328691818181818235e+03,-1.056571802477459077e+00,0.000000000000000000e+00
3.688846993639836036e+00,1.336202727272727316e+03,-7.388168590190358209e-01,0.000000000000000000e+00
3.784037431373907800e+00,1.343713636363636397e+03,-3.703377815540345175e-01,0.000000000000000000e+00
3.879227869107977789e+00,1.351224545454545478e+03,5.228577112836196861e-02,0.000000000000000000e+00
3.974418306842047777e+00,1.358735454545454559e+03,5.324741402389867595e-01,0.000000000000000000e+00
4.069608744576117765e+00,1.366246363636363640e+03,1.073647666988669425e+00,0.000000000000000000e+00
4.164799182310187753e+00,1.373757272727272721e+03,1.679226692588238867e+00,0.000000000000000000e+00
4.259989620044259517e+00,1.381268181818181802e+03,2.352631558248536425e+00,0.000000000000000000e+00
4.355180057778329505e+00,1.388779090909090883e+03,3.097282605180365689e+00,0.000000000000000000e+00
4.450370495512399494e+00,1.396289999999999964e+03,3.916600174594567108e+00,0.000000000000000000e+00
