x_scaled,x_raw,phi,in_train_support
1.023853149941711393e+00,1.777546666666666624e+03,6.215821661401608189e-01,1.000000000000000000e+00
1.093814595893998209e+00,1.802191515151515205e+03,5.636424843501361970e-01,1.000000000000000000e+00
1.163776041846284581e+00,1.826836363636363558e+03,4.884746358733367266e-01,1.000000000000000000e+00
1.233737487798570953e+00,1.851481212121212138e+03,3.957404057719946522e-01,1.000000000000000000e+00
1.303698933750857769e+00,1.876126060606060719e+03,2.851015791083386652e-01,1.000000000000000000e+00
1.373660379703143697e+00,1.900770909090908845e+03,1.562199409445970133e-01,1.000000000000000000e+00
1.443621825655430513e+00,1.925415757575757652e+03,8.757276342999720242e-03,1.000000000000000000e+00
1.513583271607717329e+00,1.950060606060606005e+03,-1.576246296342231901e-01,1.000000000000000000e+00
1.583544717560003257e+00,1.974705454545454359e+03,-3.432639919248408056e-01,1.000000000000000000e+00
1.653506163512290073e+00,1.999350303030303166e+03,-5.484990254666266551e-01,1.000000000000000000e+00
1.723467609464576888e+00,2.023995151515151520e+03,-7.736679451973507149e-01,1.000000000000000000e+00
1.793429055416862816e+00,2.048639999999999873e+03,-1.019108966054778520e+00,1.000000000000000000e+00
1.863390501369149632e+00,2.073284848484848226e+03,-1.285020772694431823e+00,1.000000000000000000e+00
1.933351947321436448e+00,2.097929696969697034e+03,-1.571043928642792853e+00,1.000000000000000000e+00
2.003313393273722376e+00,2.122574545454545387e+03,-1.876679467144088287e+00,1.000000000000000000e+00
2.073274839226009192e+00,2.147219393939393740e+03,-2.201428421442558125e+00,1.000000000000000000e+00
2.143236285178295120e+00,2.171864242424242093e+03,-2.544791824782421497e+00,1.000000000000000000e+00
2.213197731130581936e+00,2.196509090909090901e+03,-2.906270710407919289e+00,1.000000000000000000e+00
2.283159177082868752e+00,2.221153939393939254e+03,-3.285366111563277514e+00,1.000000000000000000e+00
2.353120623035154679e+00,2.245798787878787607e+03,-3.681579061492720406e+00,1.000000000000000000e+00
2.423082068987441495e+00,2.270443636363636415e+03,-4.094410593440489521e+00,1.000000000000000000e+00
2.493043514939728311e+00,2.295088484848484768e+03,-4.523361740650809537e+00,0.000000000000000000e+00
2.563004960892014239e+00,2.319733333333333121e+03,-4.967933536367905134e+00,0.000000000000000000e+00
2.632966406844301055e+00,2.344378181818181929e+03,-5.427627013836016090e+00,0.000000000000000000e+00
2.702927852796587871e+00,2.369023030303030282e+03,-5.901943206299370637e+00,0.000000000000000000e+00
2.772889298748873799e+00,2.393667878787878635e+03,-6.390383147002189901e+00,0.000000000000000000e+00
2.842850744701160615e+00,2.418312727272726988e+03,-6.892447869188719878e+00,0.000000000000000000e+00
2.912812190653447431e+00,2.442957575757575796e+03,-7.407638406103179918e+00,0.000000000000000000e+00
2.982773636605733358e+00,2.467602424242424149e+03,-7.935546113975268767e+00,0.000000000000000000e+00
3.052735082558020174e+00,2.492247272727272502e+03,-8.477839777700541646e+00,0.000000000000000000e+00
3.122696528510306102e+00,2.516892121212121310e+03,-9.038265610840362285e+00,0.000000000000000000e+00
3.192657974462592918e+00,2.541536969696969663e+03,-9.620660149941599570e+00,0.000000000000000000e+00
3.262619420414879734e+00,2.566181818181818016e+03,-1.022885993155109929e+01,0.000000000000000000e+00
3.332580866367165662e+00,2.590826666666666824e+03,-1.086670149221570725e+01,0.000000000000000000e+00
3.402542312319452478e+00,2.615471515151515177e+03,-1.153802136848228876e+01,0.000000000000000000e+00
3.472503758271739294e+00,2.640116363636363531e+03,-1.224665609689769141e+01,0.000000000000000000e+00
3.542465204224025221e+00,2.664761212121211884e+03,-1.299644221400875921e+01,0.000000000000000000e+00
3.612426650176312037e+00,2.689406060606060237e+03,-1.379121625636235748e+01,0.000000000000000000e+00
3.682388096128598853e+00,2.714050909090909045e+03,-1.463481476050533914e+01,0.000000000000000000e+00
3.752349542080884781e+00,2.738695757575757398e+03,-1.553107426298453397e+01,0.000000000000000000e+00
3.822310988033171597e+00,2.763340606060605751e+03,-1.648383130034682864e+01,0.000000000000000000e+00
3.892272433985458413e+00,2.787985454545454559e+03,-1.749692240913905650e+01,0.000000000000000000e+00
3.962233879937744341e+00,2.812630303030302912e+03,-1.857418412590806156e+01,0.000000000000000000e+00
4.032195325890031157e+00,2.837275151515151265e+03,-1.971945298720072159e+01,0.000000000000000000e+00
4.102156771842317085e+00,2.861920000000000073e+03,-2.093656552956385397e+01,0.000000000000000000e+00
