region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_r,basis_df,knots,background_scheme,n_background,integration_support,model,objective,lambda_s,lambda_selection,converged,runtime_s,auc_roc,auprc,prg,cor,artifact_path,skip_reason,maxnet_bg_n,pos_weight
NZ,plant,nz02,pa_holdout,0,global_conditional_density,80,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.4852,0.8007585897473412,0.5371963381859086,0.6370214429420262,0.42585833436633147,,,10000.0,
NZ,plant,nz02,pa_holdout,0,global_conditional_density,80,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8297,0.7488411800687487,0.4721149208174457,0.5253215748133465,0.3541179955162803,,,,
NZ,plant,nz02,pa_holdout,0,global_conditional_density,80,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8121,0.7487918131441701,0.471979894775992,0.5252351262210302,0.3527286990302196,,,,
NZ,plant,nz02,pa_holdout,0,global_conditional_density,80,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.8991,0.737824246503002,0.4775670376911134,0.5086381699675965,0.28231179278273477,,,,625.0
NZ,plant,nz03,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.1042,0.6591614575600733,0.026087227786929193,0.4490535773205167,0.047582994777307465,,,10000.0,
NZ,plant,nz03,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8161,0.6328959073377523,0.024112142167849883,0.40706502783351733,0.028011550170909474,,,,
NZ,plant,nz03,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8055,0.632431494184109,0.02408804411209002,0.407376729141417,0.027857124842685047,,,,
NZ,plant,nz03,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.0465,0.6021741849183473,0.02200126426883829,0.31164205744449774,0.03214153794989289,,,,1562.5
NZ,plant,nz04,pa_holdout,0,global_conditional_density,48,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.255,0.7789717275076045,0.24460531898247428,0.613158751234841,0.2478864230577676,,,10000.0,
NZ,plant,nz04,pa_holdout,0,global_conditional_density,48,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9747,0.8102633144416326,0.2497400938614,0.6699264911742795,0.25833798163321825,,,,
NZ,plant,nz04,pa_holdout,0,global_conditional_density,48,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.1569,0.8123555819859296,0.2512120565881294,0.67318276205403,0.257683434744554,,,,
NZ,plant,nz04,pa_holdout,0,global_conditional_density,48,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.3508,0.8210006647416559,0.24591377507628243,0.6742966516241853,0.23596074002915174,,,,1041.6666666666667
NZ,plant,nz05,pa_holdout,0,global_conditional_density,211,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,7.1501,0.7421681789095432,0.3147428242589745,0.5267324018168199,0.2846762424260961,,,10000.0,
NZ,plant,nz05,pa_holdout,0,global_conditional_density,211,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.0299,0.7277778447308552,0.29933975126800383,0.49142003728996114,0.251767339348772,,,,
NZ,plant,nz05,pa_holdout,0,global_conditional_density,211,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.6847,0.7279672429808022,0.29932674758691635,0.49161620445777926,0.25151518985934507,,,,
NZ,plant,nz05,pa_holdout,0,global_conditional_density,211,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.9463,0.7034982662798046,0.29101345128626055,0.4516429030649777,0.22958978049322928,,,,236.96682464454977
NZ,plant,nz06,pa_holdout,0,global_conditional_density,35,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.3747,0.6505437763123854,0.10832186137911923,0.3143045036815112,0.14794601166392704,,,10000.0,
NZ,plant,nz06,pa_holdout,0,global_conditional_density,35,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9537,0.6375083439267778,0.10207966578327754,0.2827781064674444,0.12190166726139312,,,,
NZ,plant,nz06,pa_holdout,0,global_conditional_density,35,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8496,0.6372380737008451,0.10200803060964479,0.2821243716507117,0.12158423173619891,,,,
NZ,plant,nz06,pa_holdout,0,global_conditional_density,35,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,7.5338,0.6354128679140602,0.10238701555804075,0.29209736522087804,0.11689463499665738,,,,1428.5714285714287
NZ,plant,nz07,pa_holdout,0,global_conditional_density,65,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.1021,0.6980391275914914,0.00341176586463793,0.2676579618508474,0.02959061094315268,,,10000.0,
NZ,plant,nz07,pa_holdout,0,global_conditional_density,65,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.2232,0.893800637982418,0.114392117359079,0.8376093564256583,0.04132607053657135,,,,
NZ,plant,nz07,pa_holdout,0,global_conditional_density,65,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.6128,0.8942237131774818,0.11576893131647314,0.8399998263981309,0.0411721436525798,,,,
NZ,plant,nz07,pa_holdout,0,global_conditional_density,65,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7666,0.8695692869872553,0.017720486754748507,0.7797179422893293,0.03717791811744969,,,,769.2307692307693
NZ,plant,nz08,pa_holdout,0,global_conditional_density,124,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.7367,0.8308355143998658,0.32305178034742604,0.7199782154940214,0.28055947630072614,,,10000.0,
NZ,plant,nz08,pa_holdout,0,global_conditional_density,124,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.892,0.7803385775790307,0.26374463622066946,0.629575103525631,0.23228603483754443,,,,
NZ,plant,nz08,pa_holdout,0,global_conditional_density,124,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.1657,0.7802775915311708,0.26374648047573557,0.6295082157805629,0.23221504330802137,,,,
NZ,plant,nz08,pa_holdout,0,global_conditional_density,124,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.9644,0.809273098163958,0.2809383802760021,0.6776175469684163,0.23467584641130654,,,,403.2258064516129
NZ,plant,nz09,pa_holdout,0,global_conditional_density,36,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.1215,0.7387516457422297,0.033844361919022056,0.5771594743587067,0.08382833476185228,,,10000.0,
NZ,plant,nz09,pa_holdout,0,global_conditional_density,36,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8298,0.7904686055077507,0.037569408724490765,0.6463524515393997,0.09169424876606574,,,,
NZ,plant,nz09,pa_holdout,0,global_conditional_density,36,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.6721,0.7900679456434853,0.03753218010490954,0.6451027737599615,0.09145136237083099,,,,
NZ,plant,nz09,pa_holdout,0,global_conditional_density,36,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7057,0.760963288192975,0.027754708480078695,0.5631839249998156,0.0857472662599284,,,,1388.888888888889
NZ,plant,nz10,pa_holdout,0,global_conditional_density,27,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.0247,0.6661071175716309,0.07636655255612804,0.31213912711186353,0.11993410979445539,,,10000.0,
NZ,plant,nz10,pa_holdout,0,global_conditional_density,27,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9313,0.617390935872513,0.08286504192649323,0.3100322811772627,0.07729864295518424,,,,
NZ,plant,nz10,pa_holdout,0,global_conditional_density,27,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.7621,0.6153134524923801,0.08223523050583938,0.30506009647282417,0.07460454494257075,,,,
NZ,plant,nz10,pa_holdout,0,global_conditional_density,27,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.6996,0.6073336770448693,0.10372195610689997,0.3592559988584761,0.052950456328768,,,,1851.851851851852
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6879,0.8135151608738453,0.12914220762740664,0.6680926161235314,0.22311684329311893,,,10000.0,
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.2137,0.7957320003562711,0.11305167644541866,0.6355794781525903,0.15231816983368246,,,,
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.5982,0.7964293432061278,0.11328556696687023,0.6365100341586925,0.15224046816953724,,,,
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.8548,0.8361576930309551,0.11574933643063356,0.6795211723919908,0.17970832824877855,,,,2380.9523809523807
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.8472,0.5677946939631612,0.22803265996557456,0.16551639130580548,0.0648356092229633,,,10000.0,
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8582,0.5408699461637518,0.2188506271930842,0.11289655056927143,0.021990544668603475,,,,
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.7908,0.5400323961889925,0.2185806834525637,0.11123743164424704,0.020297328238626785,,,,
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7119,0.45089851507182943,0.18348893574236053,-0.12384615642894498,-0.05685192295380373,,,,2000.0
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7375,0.6623658727179187,0.21655021822104145,0.3609588926207399,0.18419499934684355,,,10000.0,
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.6659,0.7131953002683574,0.2477590379211123,0.4591290014683809,0.22668563443780487,,,,
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.6989,0.7132724759799219,0.24781267370377258,0.45924496983069546,0.22700608666383898,,,,
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.6837,0.6661906644975598,0.22717837614833902,0.3435857787134121,0.20742356279553825,,,,2380.9523809523807
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6235,0.46484738953799826,0.33271413145254736,-0.08258009041180672,-0.05802254950063665,,,10000.0,
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8523,0.43506075171017433,0.2994058855116832,-0.12801421741580188,-0.1051814730914618,,,,
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.7319,0.43491700916298204,0.2993533570191148,-0.12827278363052003,-0.10598789444147981,,,,
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7273,0.483578850919583,0.32024974285527363,-0.02606154383782649,0.014236954347587812,,,,2631.5789473684213
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.1099,0.901729198836999,0.018484859772596646,0.8046388754483902,0.07124504562451392,,,10000.0,
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.0278,0.9066720600462931,0.039350731813729306,0.8516596888847365,0.054992322929233804,,,,
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.5645,0.9060460427682162,0.03925025117462028,0.8535166894440805,0.05554593183013073,,,,
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7636,0.8743727788425424,0.05789556254457024,0.8228013970458126,0.0524780470833607,,,,1562.5
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.3204,0.5774498573206456,0.07036008642646782,0.20026191620174705,0.05833260226654769,,,10000.0,
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8351,0.5575877005013963,0.06616698180583164,0.14481575254631296,0.04404547708344335,,,,
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.6309,0.5575795450653088,0.06616831497891514,0.14477200729892903,0.043098994494494766,,,,
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.8447,0.5839645216102745,0.06800765362077373,0.18869972562042178,0.05760417282590146,,,,1250.0
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.9264,0.7340738193668155,0.5158189050500573,0.4990609157305522,0.3753056730948223,,,10000.0,
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8406,0.666745517970831,0.39994988166284917,0.3564104080728473,0.25940493036626494,,,,
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.1174,0.6668502127888271,0.40052757245366033,0.35653553896290113,0.25926432886278183,,,,
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.1657,0.6297718130303723,0.35726373840755166,0.2889273240031637,0.14889411512814885,,,,531.9148936170212
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.4829,0.9538083046222251,0.2855515680216974,0.9211757172907743,0.2931446149339903,,,10000.0,
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.8413,0.9450047412839395,0.280513586773961,0.9121716325351719,0.22246833159961762,,,,
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.7336,0.9451115782153806,0.2805942140118205,0.912281929477166,0.21985538736605587,,,,
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.7966,0.933083573031577,0.2396742882010609,0.8934346349633591,0.18302566623504363,,,,1162.7906976744187
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.0192,0.7073219159388646,0.08462421987514751,0.4911137377029701,0.14065355544966263,,,10000.0,
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9444,0.6549954967248908,0.06504193223098632,0.35280332757970345,0.09871306727471608,,,,
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.826,0.6550133733624455,0.0650567218863353,0.3529630061636194,0.09854568637544436,,,,
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.8038,0.6218629912663755,0.060320546949332476,0.3037903017064105,0.05928899318860074,,,,393.7007874015748
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.22,0.9596369431099244,0.3209999044807335,0.934623398918732,0.28480153620325876,,,10000.0,
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9732,0.9440144855713853,0.21730671882624925,0.9001795746534966,0.23702392023562574,,,,
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8266,0.9439862602079389,0.21732982687528754,0.9001729888366921,0.23672413284177418,,,,
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.544,0.9132374817982952,0.1702734928388021,0.8543824750790161,0.2087355529247214,,,,1515.1515151515152
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7125,0.6789356985631521,0.0832636794099828,0.4419806534906161,0.11927738785521118,,,10000.0,
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.024,0.727960147825131,0.11455226242424629,0.5473889559768224,0.13858037100225637,,,,
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0771,0.7280281786782599,0.11447804675614318,0.5475332722340209,0.1386539057044187,,,,
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.9941,0.6865509306126885,0.087439008733556,0.45038142640183315,0.1028419177785247,,,,2380.9523809523807
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.9244,0.5566462573821996,0.039754126095660994,0.0880185058710429,0.05409994920703231,,,10000.0,
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,5.9068,0.6059751039435596,0.044489091405311945,0.15639614379975225,0.08090314769188456,,,,
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8427,0.6060715685435318,0.044493097596661146,0.15661392289043274,0.08099124258636718,,,,
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.8714,0.6356487960942311,0.046193986608171464,0.20063983879634842,0.08119768754399811,,,,384.61538461538464
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.8243,0.35324325172927734,0.11802115337516564,-0.39377701965681566,-0.16694776575954065,,,10000.0,
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.4258,0.5191218912075449,0.15921681760795417,0.02336475203338627,0.04134567624276543,,,,
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8382,0.519110169432942,0.1591922770254458,0.02322815761663366,0.041973465600866386,,,,
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.9295,0.5229272601369757,0.16962291084222522,0.039680217207967355,0.04402057043657415,,,,2173.913043478261
NZ,plant,nz24,pa_holdout,0,global_conditional_density,22,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.9351,0.7292287513116474,0.024605621504795894,0.6097696928917621,0.054469590735246216,,,10000.0,
NZ,plant,nz24,pa_holdout,0,global_conditional_density,22,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.5532,0.7432301504022385,0.02498319000983562,0.6155197015111584,0.0452822433819567,,,,
NZ,plant,nz24,pa_holdout,0,global_conditional_density,22,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8351,0.7451626442812171,0.025194655302046568,0.6181489432937203,0.045220749106374164,,,,
NZ,plant,nz24,pa_holdout,0,global_conditional_density,22,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,5.9286,0.7898146204966772,0.03600951413029093,0.6774151021476372,0.05109170800949453,,,,2272.7272727272725
NZ,plant,nz25,pa_holdout,0,global_conditional_density,113,19120,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.5475,0.8670212222982145,0.10612383874545894,0.7634319636569014,0.1929861363340836,,,10000.0,
