region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_s,lambda_r,lambda_selection,basis_df,knots,background_scheme,integration_support,objective,model,n_background,converged,runtime_s,auc_roc,auprc,prg,artifact_path,skip_reason,optimizer,train_steps,steps_adam,final_loss,deep_lr,residual,disable_silu,warm_start,freeze_edges
NZ,plant,nz10,pa_holdout,0,global_conditional_density,27,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,109.24145818099989,0.6219324709688038,0.1122039536315826,0.3918553024564918,,,lbfgs,18.0,0.0,222.64589596984527,0.05,True,True,True,True
NZ,plant,nz10,pa_holdout,1,global_conditional_density,27,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.75005456400004,0.6159550723594212,0.0818709960985537,0.3038785059392262,,,lbfgs,15.0,,,,,,,
NZ,plant,nz10,pa_holdout,1,global_conditional_density,27,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,99.38803110900017,0.6226215547418478,0.1131623376857916,0.396053505368578,,,lbfgs,18.0,0.0,222.51804271108128,0.05,True,True,True,True
NZ,plant,nz10,pa_holdout,2,global_conditional_density,27,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.724382333999984,0.6148177600293483,0.0815617649338591,0.3011196384762717,,,lbfgs,15.0,,,,,,,
NZ,plant,nz10,pa_holdout,2,global_conditional_density,27,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,98.99896796599978,0.6219285602858033,0.1141623095427644,0.3966789936783967,,,lbfgs,18.0,0.0,222.35145026544987,0.05,True,True,True,True
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.71243735400003,0.7957320003562711,0.1130516764454186,0.6355794781525903,,,lbfgs,15.0,,,,,,,
NZ,plant,nz11,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,102.91274245800014,0.828159434148535,0.1239709481394392,0.6914965262670605,,,lbfgs,18.0,0.0,179.2135350462789,0.05,True,True,True,True
NZ,plant,nz11,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.370883564999986,0.7963846991656189,0.113227850193789,0.6365270671531633,,,lbfgs,15.0,,,,,,,
NZ,plant,nz11,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,100.08591068500029,0.8281464374459524,0.1244800560725478,0.6914680893373457,,,lbfgs,18.0,0.0,179.22963288717708,0.05,True,True,True,True
NZ,plant,nz11,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.58092258399984,0.7962780821478247,0.1133286702089365,0.6364769215267221,,,lbfgs,15.0,,,,,,,
NZ,plant,nz11,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,98.89710010699991,0.8255081802494324,0.1196485876640837,0.6826061014529542,,,lbfgs,18.0,0.0,179.5892823546889,0.05,True,True,True,True
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.05307172999983,0.5408699461637518,0.2188506271930842,0.1128965505692714,,,lbfgs,15.0,,,,,,,
NZ,plant,nz12,pa_holdout,0,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,104.40215267799977,0.5081205917178143,0.203780350220607,0.0329952393833173,,,lbfgs,18.0,0.0,194.9372005774181,0.05,True,True,True,True
NZ,plant,nz12,pa_holdout,1,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,30.74095354200017,0.5408028550117674,0.2187600354250807,0.1125453247460105,,,lbfgs,15.0,,,,,,,
NZ,plant,nz12,pa_holdout,1,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,104.89584382400017,0.5378684668639868,0.2112908377726566,0.0898583309355619,,,lbfgs,18.0,0.0,202.02350518655564,0.05,True,True,True,True
NZ,plant,nz12,pa_holdout,2,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.149654584000015,0.5408221334773675,0.2188357534966345,0.1127790763430771,,,lbfgs,15.0,,,,,,,
NZ,plant,nz12,pa_holdout,2,global_conditional_density,25,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,98.1578682180002,0.5173869622595798,0.2072752427384765,0.0557654028855752,,,lbfgs,18.0,0.0,194.77203932836363,0.05,True,True,True,True
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.020041384999782,0.7131953002683574,0.2477590379211123,0.4591290014683809,,,lbfgs,15.0,,,,,,,
NZ,plant,nz13,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,94.68681129600007,0.6267370347196151,0.2224890615530552,0.3086692326330201,,,lbfgs,18.0,0.0,162.34175030601048,0.05,True,True,True,True
NZ,plant,nz13,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.321776623000005,0.7137798022775622,0.2479187411763406,0.4599603412756696,,,lbfgs,15.0,,,,,,,
NZ,plant,nz13,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,90.56231492200004,0.6102819894603652,0.2187287961765009,0.2817934910060373,,,lbfgs,18.0,0.0,163.30797673912613,0.05,True,True,True,True
NZ,plant,nz13,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.35522118500012,0.713398128450062,0.247733148304465,0.4593611347540185,,,lbfgs,15.0,,,,,,,
NZ,plant,nz13,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,90.57575978800014,0.6191727026237851,0.2183874928931737,0.2932470957898631,,,lbfgs,18.0,0.0,163.2656927083011,0.05,True,True,True,True
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.03825821800001,0.4350607517101743,0.2994058855116832,-0.1280142174158018,,,lbfgs,15.0,,,,,,,
NZ,plant,nz14,pa_holdout,0,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,97.57003131700004,0.4785772608731319,0.3216695829745889,-0.0423957562079083,,,lbfgs,18.0,0.0,160.53020699020965,0.05,True,True,True,True
NZ,plant,nz14,pa_holdout,1,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,24.43571615000019,0.4350606905639487,0.2993976716998912,-0.128052223417618,,,lbfgs,15.0,,,,,,,
NZ,plant,nz14,pa_holdout,1,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,95.58665950600016,0.4960592969680913,0.3310752423645172,0.0011940932925294,,,lbfgs,18.0,0.0,161.361710553235,0.05,True,True,True,True
NZ,plant,nz14,pa_holdout,2,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.94734715300001,0.4348562420439588,0.2993311078352016,-0.1283987550267701,,,lbfgs,15.0,,,,,,,
NZ,plant,nz14,pa_holdout,2,global_conditional_density,19,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,93.54714569599992,0.4795872497694665,0.3259587834220325,-0.0364481268767778,,,lbfgs,18.0,0.0,161.91490859707156,0.05,True,True,True,True
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,24.94567079699982,0.9066720600462932,0.0393507318137293,0.8516596888847365,,,lbfgs,15.0,,,,,,,
NZ,plant,nz15,pa_holdout,0,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.11497663099999,0.8093140669827787,0.0375508765807379,0.7399081746026854,,,lbfgs,12.0,0.0,258.52586527072145,0.05,True,True,True,True
NZ,plant,nz15,pa_holdout,1,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.73538948400028,0.9069288876475554,0.0393718383312395,0.8565696970719074,,,lbfgs,15.0,,,,,,,
NZ,plant,nz15,pa_holdout,1,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,71.98159295200003,0.8631783057725213,0.0401583016748141,0.8041445773969547,,,lbfgs,12.0,0.0,258.9811210081315,0.05,True,True,True,True
NZ,plant,nz15,pa_holdout,2,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.64402360200029,0.9068368577571032,0.039190731583736,0.8516093743328379,,,lbfgs,15.0,,,,,,,
NZ,plant,nz15,pa_holdout,2,global_conditional_density,32,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,70.25069886999972,0.8423142735149747,0.0412027246316699,0.7792516389814517,,,lbfgs,12.0,0.0,258.2756648200206,0.05,True,True,True,True
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.660119912000027,0.5575877005013963,0.0661669818058316,0.1448157525463129,,,lbfgs,15.0,,,,,,,
NZ,plant,nz16,pa_holdout,0,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,66.89811003100021,0.5503536248059007,0.0647188392576748,0.1266183598682778,,,lbfgs,12.0,0.0,380.1999588778077,0.05,True,True,True,True
NZ,plant,nz16,pa_holdout,1,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.54469355400033,0.557624501906741,0.0661708932840397,0.144868552838356,,,lbfgs,15.0,,,,,,,
NZ,plant,nz16,pa_holdout,1,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,66.4594834770005,0.5068446791080563,0.061555366662332,0.0580100111877871,,,lbfgs,12.0,0.0,377.8149615789509,0.05,True,True,True,True
NZ,plant,nz16,pa_holdout,2,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,29.42499342199972,0.5575851519276189,0.066166587191735,0.1448686588452234,,,lbfgs,15.0,,,,,,,
NZ,plant,nz16,pa_holdout,2,global_conditional_density,40,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.4517079240004,0.5139524984586226,0.0628475514010414,0.0736006566950299,,,lbfgs,12.0,0.0,379.014336461228,0.05,True,True,True,True
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.53142461699917,0.666745517970831,0.3999498816628491,0.3564104080728473,,,lbfgs,15.0,,,,,,,
NZ,plant,nz17,pa_holdout,0,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,69.4088462159998,0.6614487366823079,0.3991540946979915,0.345464478551468,,,lbfgs,12.0,0.0,931.4705802902612,0.05,True,True,True,True
NZ,plant,nz17,pa_holdout,1,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.874524142000155,0.6672218301965198,0.4006106939783651,0.3573937711496528,,,lbfgs,15.0,,,,,,,
NZ,plant,nz17,pa_holdout,1,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.73791879100008,0.6595923781587462,0.4004132520341202,0.3414583221530614,,,lbfgs,12.0,0.0,931.5900244558204,0.05,True,True,True,True
NZ,plant,nz17,pa_holdout,2,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.341522536999943,0.6667988891925019,0.4001453045770323,0.356480792843686,,,lbfgs,15.0,,,,,,,
NZ,plant,nz17,pa_holdout,2,global_conditional_density,94,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,77.02786812500017,0.6620448881757893,0.4012427984893413,0.3457356497088127,,,lbfgs,12.0,0.0,931.2320341968274,0.05,True,True,True,True
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,32.51250693200018,0.9450047412839396,0.280513586773961,0.912171632535172,,,lbfgs,15.0,,,,,,,
NZ,plant,nz18,pa_holdout,0,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.70616609999979,0.9395739692975524,0.2862704180126786,0.9079662378049084,,,lbfgs,12.0,0.0,369.8896345499148,0.05,True,True,True,True
NZ,plant,nz18,pa_holdout,1,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,30.337423135999416,0.9449972605915016,0.2805654454998068,0.9121624447718294,,,lbfgs,15.0,,,,,,,
NZ,plant,nz18,pa_holdout,1,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,74.97518832999958,0.9394791436187586,0.2841759047861866,0.907486857082734,,,lbfgs,12.0,0.0,369.9677322025816,0.05,True,True,True,True
NZ,plant,nz18,pa_holdout,2,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.90538539800036,0.9450311871121369,0.2805732376995962,0.9121940996869204,,,lbfgs,15.0,,,,,,,
NZ,plant,nz18,pa_holdout,2,global_conditional_density,43,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.11938903699956,0.9408976304116488,0.2870868364402774,0.9099809344625014,,,lbfgs,12.0,0.0,369.84949856694345,0.05,True,True,True,True
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.28944206000051,0.6549954967248908,0.0650419322309863,0.3528033275797034,,,lbfgs,15.0,,,,,,,
NZ,plant,nz19,pa_holdout,0,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,70.71904658899984,0.6557703329694323,0.0637618486866227,0.3483797603986015,,,lbfgs,12.0,0.0,1238.9302380941222,0.05,True,True,True,True
NZ,plant,nz19,pa_holdout,1,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,28.3953391619998,0.6550524699781659,0.0650379513932446,0.3527630201434985,,,lbfgs,15.0,,,,,,,
NZ,plant,nz19,pa_holdout,1,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,78.31827978900037,0.6567647379912663,0.0627536934872993,0.3394292757403556,,,lbfgs,12.0,0.0,1241.028879700689,0.05,True,True,True,True
NZ,plant,nz19,pa_holdout,2,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,32.37304536800002,0.6550329557860262,0.0650427227818681,0.3528606617670172,,,lbfgs,15.0,,,,,,,
NZ,plant,nz19,pa_holdout,2,global_conditional_density,127,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,66.54608713200014,0.6518289437772925,0.0613760370559114,0.3225095112766795,,,lbfgs,12.0,0.0,1238.3946925942312,0.05,True,True,True,True
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.24217331699947,0.9440144855713852,0.2173067188262492,0.9001795746534966,,,lbfgs,15.0,,,,,,,
NZ,plant,nz20,pa_holdout,0,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,62.95405490099984,0.9381284290021346,0.2011422371606031,0.8906981877369946,,,lbfgs,12.0,0.0,273.700059584012,0.05,True,True,True,True
NZ,plant,nz20,pa_holdout,1,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.948043950000283,0.943957809941198,0.2170238244750639,0.8999413779349124,,,lbfgs,15.0,,,,,,,
NZ,plant,nz20,pa_holdout,1,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.82475339699977,0.9374167225270224,0.206668859211685,0.8917443727551582,,,lbfgs,12.0,0.0,273.0882277208451,0.05,True,True,True,True
NZ,plant,nz20,pa_holdout,2,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.66279427499921,0.9440210077669228,0.2172606879168708,0.9001212476914956,,,lbfgs,15.0,,,,,,,
NZ,plant,nz20,pa_holdout,2,global_conditional_density,33,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,63.810383095999896,0.9378605691785104,0.2015093521450016,0.8901418587138585,,,lbfgs,12.0,0.0,274.08052619320245,0.05,True,True,True,True
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.91574829000001,0.727960147825131,0.1145522624242462,0.5473889559768224,,,lbfgs,15.0,,,,,,,
NZ,plant,nz21,pa_holdout,0,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,96.60826816000008,0.7029633901742917,0.1158600144203504,0.5216477833113228,,,lbfgs,18.0,0.0,178.0509790586636,0.05,True,True,True,True
NZ,plant,nz21,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,27.133541625999896,0.7279763920594025,0.1145731228064383,0.547431614339842,,,lbfgs,15.0,,,,,,,
NZ,plant,nz21,pa_holdout,1,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,95.34028589300031,0.691057795945907,0.1104474491920022,0.498426064117848,,,lbfgs,18.0,0.0,178.88620649769325,0.05,True,True,True,True
NZ,plant,nz21,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.66767297499973,0.7280007584108096,0.1145747684619757,0.5474765608706114,,,lbfgs,15.0,,,,,,,
NZ,plant,nz21,pa_holdout,2,global_conditional_density,21,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,92.41802678099975,0.6925098355589667,0.1102366110953519,0.4994022114915741,,,lbfgs,18.0,0.0,178.8095258741754,0.05,True,True,True,True
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.648867888000492,0.6059751039435596,0.0444890914053119,0.1563961437997522,,,lbfgs,15.0,,,,,,,
NZ,plant,nz22,pa_holdout,0,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,65.07737759100019,0.6265758476738132,0.0453040232615939,0.1788169498258981,,,lbfgs,12.0,0.0,1300.7551959771945,0.05,True,True,True,True
NZ,plant,nz22,pa_holdout,1,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.8947949150006,0.606008256267305,0.0444866977971885,0.1568903382719917,,,lbfgs,15.0,,,,,,,
NZ,plant,nz22,pa_holdout,1,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,67.563749465,0.6276556999672177,0.0456244047598497,0.1846709987550682,,,lbfgs,12.0,0.0,1300.7912529691937,0.05,True,True,True,True
NZ,plant,nz22,pa_holdout,2,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,26.19930191900039,0.6058633625008161,0.044473999643455,0.1562298357752263,,,lbfgs,15.0,,,,,,,
NZ,plant,nz22,pa_holdout,2,global_conditional_density,130,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,68.23593032000008,0.6255511180089643,0.0452768709967596,0.1762153495323449,,,lbfgs,12.0,0.0,1300.5273838772594,0.05,True,True,True,True
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,25.77266839200001,0.5191218912075449,0.1592168176079541,0.0233647520333862,,,lbfgs,15.0,,,,,,,
NZ,plant,nz23,pa_holdout,0,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,87.89844262899987,0.5051028090802036,0.15343344862776,-0.0140927432055509,,,lbfgs,18.0,0.0,185.75962499710627,0.05,True,True,True,True
NZ,plant,nz23,pa_holdout,1,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,21.02415231499981,0.5191463165806065,0.1592229313057274,0.0234080086801234,,,lbfgs,15.0,,,,,,,
NZ,plant,nz23,pa_holdout,1,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,82.08112066800004,0.5075508165478356,0.1546174221580418,-0.005226646989328,,,lbfgs,18.0,0.0,185.68260873600477,0.05,True,True,True,True
NZ,plant,nz23,pa_holdout,2,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.409913641999992,0.5191192462943013,0.1592219761952305,0.0233619402812833,,,lbfgs,15.0,,,,,,,
NZ,plant,nz23,pa_holdout,2,global_conditional_density,23,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,deep2_kan_ipp,50000,True,74.70594983999945,0.5037090399868603,0.1524993072682453,-0.0198354453380087,,,lbfgs,18.0,0.0,186.0968713856726,0.05,True,True,True,True
NZ,plant,nz24,pa_holdout,0,global_conditional_density,22,19120,onehot_l2,0.0,0.01,1e-06,frozen_default,9,"G=6,K=3",random_50k,full_background_50k,ipp,additive_kan_ipp,50000,True,19.938492322000457,0.7432301504022385,0.0249831900098356,0.6155197015111584,,,lbfgs,15.0,,,,,,,
